# time,  FLS,  FRS,  RLS,  RRS,  FLA,  FRA,  RLA,  RRA,  FLS_cmd,  FRS_cmd,  RLS_cmd,  RRS_cmd,  FLA_cmd,  FRA_cmd,  RLA_cmd,  RRA_cmd, 
1708525399162349918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399172350105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399182328039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399192353825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399202338165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399212352372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399222338124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399232354806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399242351645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399252351448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399262366318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399272357562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399282348636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399292354062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399302333501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399312356126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399322334291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399332353737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399342354587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399352354131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399362353670 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399372284897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399382264644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399392267788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399402241758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399412267499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399422242091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399432267523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399442241752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399452267684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399462241371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399472302969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399482330178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399492354931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399502339257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399512353803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399522358808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399532358331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399542349877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399552364578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399562351195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399572356304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399582356410 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399592360624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399602337616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399612363384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399622347450 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399632355312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399642354715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399652356363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399662349832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399672358062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399682364456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399692365112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399702333936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399712357935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399722352502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399732353229 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399742356408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399752353904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399762363753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399772348639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399782323649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399792354495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399802330833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399812356436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399822357416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399832356344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399842332991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399852359011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399862334335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399872360240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399882355662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399892352869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399902336662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399912351259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399922348179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399932351331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399942352652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399952349116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399962355352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399972350273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399982333868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525399992357583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400002333034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400012369361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400022265100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400032370703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400042352500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400052354423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400062332591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400072355063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400082356343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400092356833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400102325686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400112352427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400122351837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400132355106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400142354053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400152350599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400162350708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400172354468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400182349981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400192360700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400202335129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400212360475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400222354008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400232368345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400242353378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400252348947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400262352492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400272362955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400282351247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400292354505 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400302325697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400312346901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400322272708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400332348815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400342324659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400352357301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400362351469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400372378524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400382321656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400392346979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400402323642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400412354347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400422353747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400432349765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400442347219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400452332342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400462235719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400472274072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400482273079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400492281587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400502240105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400512295612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400522239654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400532276291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400542277201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400552263590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400562236015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400572263748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400582235616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400592263704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400602249914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400612263995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400622251192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400632276165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400642249953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400652271821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400662250192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400672285333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400682257159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400692278161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400702248850 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400712273443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400722249145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1708525400732281986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
